9.999999989000000866e+00 6.518034934997558594e-01 2.897477149963378906e-01 5.472898483276367188e-02 3.719806671142578125e-03
9.154992224719325833e+00 6.195969581604003906e-01 3.110675811767578125e-01 6.456089019775390625e-02 4.774570465087890625e-03
8.374897017021257994e+00 5.901546478271484375e-01 3.293471336364746094e-01 7.451009750366210938e-02 5.988121032714843750e-03
7.654727855508843604e+00 5.631461143493652344e-01 3.454151153564453125e-01 8.416986465454101562e-02 7.268905639648437500e-03
6.989881287967524059e+00 5.389113426208496094e-01 3.593158721923828125e-01 9.311914443969726562e-02 8.653640747070312500e-03
6.376107494261620268e+00 5.173091888427734375e-01 3.710417747497558594e-01 1.016793251037597656e-01 9.969711303710937500e-03
5.809483120711365522e+00 4.980931282043457031e-01 3.809375762939453125e-01 1.097192764282226562e-01 1.125001907348632812e-02
5.286386201302876842e+00 4.811973571777343750e-01 3.896169662475585938e-01 1.166877746582031250e-01 1.249790191650390625e-02
4.803473005422889131e+00 4.663195610046386719e-01 3.971943855285644531e-01 1.230201721191406250e-01 1.346588134765625000e-02
4.357656664124741397e+00 4.531159400939941406e-01 4.040470123291015625e-01 1.285929679870605469e-01 1.424407958984375000e-02
3.946087438300853734e+00 4.414367675781250000e-01 4.102873802185058594e-01 1.334447860717773438e-01 1.483106613159179688e-02
3.566134502632234415e+00 4.313211441040039062e-01 4.160456657409667969e-01 1.374454498291015625e-01 1.518774032592773438e-02
3.215369128874732141e+00 4.224414825439453125e-01 4.215192794799804688e-01 1.407041549682617188e-01 1.533508300781250000e-02
2.891549160986528921e+00 4.146561622619628906e-01 4.267849922180175781e-01 1.431770324707031250e-01 1.538181304931640625e-02
2.592604682859079190e+00 4.077978134155273438e-01 4.316458702087402344e-01 1.452269554138183594e-01 1.532936096191406250e-02
2.316624787037004918e+00 4.019918441772460938e-01 4.359483718872070312e-01 1.468582153320312500e-01 1.520156860351562500e-02
2.061845359850225101e+00 3.966445922851562500e-01 4.403939247131347656e-01 1.481032371520996094e-01 1.485824584960937500e-02
1.826637804878636029e+00 3.917989730834960938e-01 4.441885948181152344e-01 1.495208740234375000e-01 1.449155807495117188e-02
1.609498632667703433e+00 3.876042366027832031e-01 4.478392601013183594e-01 1.505756378173828125e-01 1.398086547851562500e-02
1.409039850150516138e+00 3.834753036499023438e-01 4.516663551330566406e-01 1.513290405273437500e-01 1.352930068969726562e-02
1.223980088343752826e+00 3.799967765808105469e-01 4.546051025390625000e-01 1.523675918579101562e-01 1.303052902221679688e-02
1.053136411604173706e+00 3.768854141235351562e-01 4.571304321289062500e-01 1.534414291381835938e-01 1.254272460937500000e-02
8.954167560889185751e-01 3.738183975219726562e-01 4.596800804138183594e-01 1.543722152709960938e-01 1.212930679321289062e-02
7.498129490848761680e-01 3.712568283081054688e-01 4.616799354553222656e-01 1.553177833557128906e-01 1.174545288085937500e-02
6.153942645854042492e-01 3.690004348754882812e-01 4.631814956665039062e-01 1.565041542053222656e-01 1.131391525268554688e-02
4.913014739204808468e-01 3.669681549072265625e-01 4.643082618713378906e-01 1.578559875488281250e-01 1.086759567260742188e-02
3.767413534108279283e-01 3.647975921630859375e-01 4.658117294311523438e-01 1.589922904968261719e-01 1.039838790893554688e-02
2.709816139379379596e-01 3.628940582275390625e-01 4.667739868164062500e-01 1.603016853332519531e-01 1.003026962280273438e-02
1.733462200188897739e-01 3.612856864929199219e-01 4.674859046936035156e-01 1.615161895751953125e-01 9.712219238281250000e-03
8.321106846463255380e-02 3.598256111145019531e-01 4.680395126342773438e-01 1.627516746520996094e-01 9.383201599121093750e-03
-1.001067673200850550e-09 3.584132194519042969e-01 4.683909416198730469e-01 1.641945838928222656e-01 9.001255035400390625e-03
