9.999999989000000866e+00 9.237647056579589844e-01 7.022428512573242188e-02 5.789756774902343750e-03 2.212524414062500000e-04
9.154992224719325833e+00 8.995995521545410156e-01 9.110736846923828125e-02 8.905887603759765625e-03 3.871917724609375000e-04
8.374897017021257994e+00 8.730850219726562500e-01 1.133594512939453125e-01 1.289319992065429688e-02 6.623268127441406250e-04
7.654727855508843604e+00 8.451457023620605469e-01 1.359467506408691406e-01 1.784801483154296875e-02 1.059532165527343750e-03
6.989881287967524059e+00 8.166270256042480469e-01 1.582031250000000000e-01 2.360820770263671875e-02 1.561641693115234375e-03
6.376107494261620268e+00 7.883820533752441406e-01 1.795606613159179688e-01 2.986478805541992188e-02 2.192497253417968750e-03
5.809483120711365522e+00 7.610006332397460938e-01 1.994314193725585938e-01 3.659820556640625000e-02 2.969741821289062500e-03
5.286386201302876842e+00 7.347884178161621094e-01 2.177953720092773438e-01 4.354524612426757812e-02 3.870964050292968750e-03
4.803473005422889131e+00 7.101621627807617188e-01 2.347731590270996094e-01 5.028200149536132812e-02 4.782676696777343750e-03
4.357656664124741397e+00 6.869831085205078125e-01 2.503480911254882812e-01 5.695295333862304688e-02 5.715847015380859375e-03
3.946087438300853734e+00 6.659393310546875000e-01 2.642593383789062500e-01 6.321859359741210938e-02 6.582736968994140625e-03
3.566134502632234415e+00 6.467185020446777344e-01 2.766819000244140625e-01 6.929302215576171875e-02 7.306575775146484375e-03
3.215369128874732141e+00 6.291632652282714844e-01 2.879858016967773438e-01 7.486581802368164062e-02 7.985115051269531250e-03
2.891549160986528921e+00 6.133193969726562500e-01 2.981505393981933594e-01 7.993698120117187500e-02 8.593082427978515625e-03
2.592604682859079190e+00 5.991244316101074219e-01 3.072862625122070312e-01 8.452463150024414062e-02 9.064674377441406250e-03
2.316624787037004918e+00 5.861997604370117188e-01 3.155565261840820312e-01 8.884477615356445312e-02 9.398937225341796875e-03
2.061845359850225101e+00 5.746998786926269531e-01 3.230209350585937500e-01 9.266376495361328125e-02 9.615421295166015625e-03
1.826637804878636029e+00 5.644721984863281250e-01 3.297214508056640625e-01 9.598398208618164062e-02 9.822368621826171875e-03
1.609498632667703433e+00 5.550198554992675781e-01 3.361301422119140625e-01 9.906911849975585938e-02 9.780883789062500000e-03
1.409039850150516138e+00 5.465760231018066406e-01 3.415250778198242188e-01 1.021671295166015625e-01 9.731769561767578125e-03
1.223980088343752826e+00 5.392518043518066406e-01 3.463964462280273438e-01 1.046776771545410156e-01 9.674072265625000000e-03
1.053136411604173706e+00 5.324082374572753906e-01 3.509325981140136719e-01 1.071295738220214844e-01 9.529590606689453125e-03
8.954167560889185751e-01 5.263714790344238281e-01 3.545913696289062500e-01 1.096611022949218750e-01 9.376049041748046875e-03
7.498129490848761680e-01 5.212082862854003906e-01 3.578543663024902344e-01 1.117448806762695312e-01 9.192466735839843750e-03
6.153942645854042492e-01 5.164551734924316406e-01 3.605351448059082031e-01 1.139945983886718750e-01 9.015083312988281250e-03
4.913014739204808468e-01 5.124335289001464844e-01 3.628592491149902344e-01 1.159625053405761719e-01 8.744716644287109375e-03
3.767413534108279283e-01 5.089826583862304688e-01 3.646187782287597656e-01 1.179084777832031250e-01 8.490085601806640625e-03
2.709816139379379596e-01 5.058536529541015625e-01 3.658900260925292969e-01 1.200237274169921875e-01 8.232593536376953125e-03
1.733462200188897739e-01 5.028872489929199219e-01 3.672523498535156250e-01 1.217813491821289062e-01 8.079051971435546875e-03
8.321106846463255380e-02 5.005054473876953125e-01 3.681325912475585938e-01 1.235251426696777344e-01 7.836818695068359375e-03
-1.001067673200850550e-09 4.981012344360351562e-01 3.691782951354980469e-01 1.251659393310546875e-01 7.554531097412109375e-03
