9.999999989000000866e+00 9.899275806899240360e-01 9.977745932550312682e-03 9.448724497447803198e-05 1.861325511318490715e-07
9.154992224719325833e+00 9.819823899507832410e-01 1.777497776458434806e-02 2.420022094682597726e-04 6.300751640858415167e-07
8.374897017021257994e+00 9.701381890865566904e-01 2.930628368288277358e-02 5.534601107689951895e-04 2.067119791449259902e-06
7.654727855508843604e+00 9.538103947438275609e-01 4.502066673172134409e-02 1.162996347679379769e-03 5.942176771833297628e-06
6.989881287967524059e+00 9.325729039610696214e-01 6.517019851526782703e-02 2.242207448547718900e-03 1.469007511477342526e-05
6.376107494261620268e+00 9.063909865998828197e-01 8.961678738120568144e-02 3.959086019731546807e-03 3.313999918003887406e-05
5.809483120711365522e+00 8.757762395827455304e-01 1.175995456181352511e-01 6.554569116134772479e-03 6.964568298445610159e-05
5.286386201302876842e+00 8.411064788624911248e-01 1.485434890862759594e-01 1.021420530300794736e-02 1.358267482250593542e-04
4.803473005422889131e+00 8.030146110170900409e-01 1.817754822701954376e-01 1.497097646819726090e-02 2.389302445173609667e-04
4.357656664124741397e+00 7.621762439669212963e-01 2.163858955240922088e-01 2.104404782440385049e-02 3.938126845826643769e-04
3.946087438300853734e+00 7.202780059976094940e-01 2.507911536824352083e-01 2.832834661753539165e-02 6.024937024197691117e-04
3.566134502632234415e+00 6.780400190040687392e-01 2.840590244974801615e-01 3.704035763904963557e-02 8.605988594015370925e-04
3.215369128874732141e+00 6.358364269305618599e-01 3.160531377273714249e-01 4.692074566327558705e-02 1.189689678791209290e-03
2.891549160986528921e+00 5.946622457240574589e-01 3.459151068333342627e-01 5.782676814311746988e-02 1.595879299490775846e-03
2.592604682859079190e+00 5.551597813026277750e-01 3.730930513085550237e-01 6.969810939489816393e-02 2.049057993919062466e-03
2.316624787037004918e+00 5.171666676539915519e-01 3.975115981174634494e-01 8.277738705428484833e-02 2.544347174260034108e-03
2.061845359850225101e+00 4.814122146114343526e-01 4.188918972675685914e-01 9.663572162294088719e-02 3.060166498056047374e-03
1.826637804878636029e+00 4.482378768404959302e-01 4.374320285729650370e-01 1.106605043409684130e-01 3.669590245570730335e-03
1.609498632667703433e+00 4.164195131123422100e-01 4.536060815098140186e-01 1.258062920940455631e-01 4.168113283798187407e-03
1.409039850150516138e+00 3.875148269291673331e-01 4.657154449552768916e-01 1.420410338624705504e-01 4.728694253085322964e-03
1.223980088343752826e+00 3.610535199485849223e-01 4.759778128401268016e-01 1.576389735513770152e-01 5.329693659911391955e-03
1.053136411604173706e+00 3.363454494678213003e-01 4.839992163034235739e-01 1.737441890790440147e-01 5.911145149711078198e-03
8.954167560889185751e-01 3.142756751823795325e-01 4.881984531365210489e-01 1.910367964123559081e-01 6.489075268743446298e-03
7.498129490848761680e-01 2.945383332640544860e-01 4.915264855743468053e-01 2.068555627703914102e-01 7.079618391207275103e-03
6.153942645854042492e-01 2.762926595016647058e-01 4.922900620536612148e-01 2.237748683607049538e-01 7.642410083969254815e-03
4.913014739204808468e-01 2.596471841734107056e-01 4.912525301051413607e-01 2.411568756862209895e-01 7.943410035226956475e-03
3.767413534108279283e-01 2.451280027888273205e-01 4.884768872787479954e-01 2.580991932110108800e-01 8.295916721413691339e-03
2.709816139379379596e-01 2.322180391067557303e-01 4.837109424587972550e-01 2.754618432756480439e-01 8.609175158798885660e-03
1.733462200188897739e-01 2.206365491858521821e-01 4.796731692099605593e-01 2.906163214592735744e-01 9.073960144913800416e-03
8.321106846463255380e-02 2.103626762097985936e-01 4.743873659052644798e-01 3.059457269637007593e-01 9.304230921236153473e-03
-1.001067673200850550e-09 2.007922084712898680e-01 4.686699234062717268e-01 3.211937817038204024e-01 9.344086418617983739e-03
