9.999999989000000866e+00 2.551514172488154875e-02 5.103348877035039921e-01 4.429348722674807393e-01 2.121509830413379621e-02
9.154992224719325833e+00 2.549527531098242858e-02 5.133799562782831449e-01 4.402828343414637580e-01 2.084193406927069975e-02
8.374897017021257994e+00 2.543651241098049062e-02 5.168727763806270081e-01 4.372213627951410109e-01 2.046934841325149385e-02
7.654727855508843604e+00 2.530648656095678406e-02 5.206492866707859157e-01 4.340364871861260854e-01 2.000773958213124606e-02
6.989881287967524059e+00 2.511634063801563427e-02 5.244281849195374656e-01 4.309782404153175706e-01 1.947723402712929833e-02
6.376107494261620268e+00 2.490490711997464524e-02 5.280655496067888643e-01 4.281863906759665328e-01 1.884315259727000966e-02
5.809483120711365522e+00 2.465691032413663483e-02 5.323929016731688835e-01 4.246706008768220131e-01 1.827958712587247903e-02
5.286386201302876842e+00 2.432842938804022359e-02 5.363836899370502120e-01 4.216642730963133245e-01 1.762360757859626065e-02
4.803473005422889131e+00 2.392291328240343448e-02 5.403975478507265784e-01 4.187906954964012440e-01 1.688884337046875003e-02
4.357656664124741397e+00 2.347781702923100108e-02 5.443688731911811018e-01 4.158818679392894957e-01 1.627144184029830423e-02
3.946087438300853734e+00 2.294111605803312443e-02 5.479701610772673703e-01 4.135549865617484944e-01 1.553373630295098659e-02
3.566134502632234415e+00 2.234184051507617438e-02 5.526303401076771982e-01 4.101198917574161440e-01 1.490792761983039845e-02
3.215369128874732141e+00 2.170948410135811746e-02 5.564185816137993124e-01 4.075615850237143678e-01 1.431034926112814513e-02
2.891549160986528921e+00 2.104411242912432659e-02 5.591771950288217941e-01 4.060214915546653813e-01 1.375720098738857783e-02
2.592604682859079190e+00 2.029182399620506339e-02 5.608786371224043776e-01 4.056162533977493712e-01 1.321328548364110282e-02
2.316624787037004918e+00 1.941795195147812819e-02 5.620515052909238474e-01 4.057025926396713444e-01 1.282795011792676153e-02
2.061845359850225101e+00 1.858281132029229385e-02 5.621879127631805861e-01 4.067164751144178303e-01 1.251280080210930359e-02
1.826637804878636029e+00 1.763535854535029646e-02 5.622034979273738964e-01 4.080000364479486330e-01 1.216110707932704059e-02
1.609498632667703433e+00 1.677040436745274449e-02 5.594652637679418117e-01 4.118235609823502341e-01 1.194077088225508829e-02
1.409039850150516138e+00 1.588321700628391245e-02 5.554247173987593156e-01 4.169837859924790391e-01 1.170827960247792544e-02
1.223980088343752826e+00 1.497065110591346698e-02 5.505133678677431863e-01 4.228582681466191984e-01 1.165771287972419863e-02
1.053136411604173706e+00 1.405455699103114534e-02 5.448581265183866096e-01 4.295258640686784868e-01 1.156145242190366809e-02
8.954167560889185751e-01 1.321321604690599283e-02 5.381897072352693767e-01 4.369779354109225578e-01 1.161914130690220801e-02
7.498129490848761680e-01 1.237721519562304771e-02 5.311775574019884649e-01 4.446711675327612578e-01 1.177405986962714798e-02
6.153942645854042492e-01 1.159066134736559152e-02 5.229773548968845720e-01 4.536310643423539513e-01 1.180091941339589737e-02
4.913014739204808468e-01 1.082902211773217362e-02 5.128593150681139967e-01 4.647257050727051086e-01 1.158595774144883898e-02
3.767413534108279283e-01 1.012478840880424828e-02 5.031020970298069050e-01 4.752475640965250214e-01 1.152555046486369514e-02
2.709816139379379596e-01 9.451842099728588464e-03 4.932095314069284697e-01 4.859066108068690326e-01 1.143201568647406532e-02
1.733462200188897739e-01 8.877698454303218148e-03 4.835224090341895264e-01 4.960754318687718989e-01 1.152446064273529580e-02
8.321106846463255380e-02 8.343017042908039416e-03 4.741281265632788511e-01 5.059951333558462272e-01 1.153372303796680251e-02
-1.001067673200850550e-09 7.843061677119603572e-03 4.639072663473498559e-01 5.169552332539715245e-01 1.129443872155904902e-02
